customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn
customer_995,Female,1,Yes,Yes,37,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,133.04,195.51,7233.87,No
customer_996,Male,1,No,No,50,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,41.27,91.27,4563.5,No
customer_997,Male,1,Yes,Yes,62,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,74.53,119.53,7410.86,No
customer_998,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,80.71,162.4,487.2,No
customer_999,Female,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,57.78,128.37,0.0,No
customer_1000,Male,1,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,62.18,129.64,907.48,No
customer_1001,Male,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,67.43,137.56,3851.68,No
customer_1002,Male,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1080,No
customer_1003,Female,1,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,60.58,123.59,247.18,No
customer_1004,Female,1,No,Yes,31,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,130.08,170.08,5272.48,No
customer_1005,Female,1,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.56,293.04,Yes
customer_1006,Female,0,Yes,Yes,33,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,660,No
customer_1007,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,45.01,112.45,6072.3,Yes
customer_1008,Male,1,Yes,No,31,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,41.01,78.01,2418.31,No
customer_1009,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,60.06,109.45,5363.05,No
customer_1010,Male,1,No,Yes,6,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,120,No
customer_1011,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,29.05,103.65,725.55,No
customer_1012,Female,1,Yes,No,64,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1280,No
customer_1013,Male,1,Yes,Yes,56,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,One year,20.47,85.15,4768.4,No
customer_1014,Female,1,Yes,No,66,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,86.98,116.98,7720.68,No
customer_1015,Female,1,Yes,No,58,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,78.17,138.17,8013.86,No
customer_1016,Male,1,Yes,No,71,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,75.59,110.59,7851.89,No
customer_1017,Male,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,72.7,126.01,6678.53,No
customer_1018,Male,0,No,Yes,66,No,Yes,Fiber optic,No,No,No internet service,No,No,No,Two year,85.75,105.75,6979.5,No
customer_1019,Male,0,No,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,49.19,2459.5,No
customer_1020,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,79.89,136.3,954.1,No
customer_1021,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,69.38,134.86,4450.38,No
customer_1022,Female,0,No,No,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,39.09,1329.06,No
customer_1023,Female,1,Yes,No,31,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,620,No
customer_1024,Male,1,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,49.19,2213.55,No
customer_1025,Male,1,No,No,15,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,One year,40.31,83.65,1254.75,No
customer_1026,Female,0,Yes,Yes,67,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1340,No
customer_1027,Female,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,720,No
customer_1028,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,44.19,2342.07,No
customer_1029,Female,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,260,No
customer_1030,Female,0,Yes,Yes,54,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,127.95,185.12,9996.48,No
customer_1031,Female,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,121.66,189.63,8912.61,No
customer_1032,Female,0,No,Yes,6,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,120,No
customer_1033,Male,1,No,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,76.17,130.88,785.28,No
customer_1034,Female,1,Yes,Yes,32,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,42.42,72.42,2317.44,No
customer_1035,Female,0,Yes,Yes,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.09,837.98,No
customer_1036,Female,1,No,Yes,18,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,360,No
customer_1037,Male,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,43.35,780.3,No
customer_1038,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.91,1151.85,No
customer_1039,Male,1,No,No,28,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Two year,49.87,95.81,2682.68,No
customer_1040,Female,1,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,31.54,1860.86,No
customer_1041,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,116.17,156.17,156.17,No
customer_1042,Male,1,No,Yes,0,No,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,104.8,164.8,0.0,No
customer_1043,Female,1,Yes,Yes,46,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,920,No
customer_1044,Male,1,No,Yes,68,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1360,No
customer_1045,Female,1,Yes,No,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,36.29,689.51,Yes
customer_1046,Male,1,Yes,Yes,10,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,121.9,198.61,1986.1,Yes
customer_1047,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,48.98,48.98,No
customer_1048,Female,1,No,Yes,66,No,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,39.99,69.99,4619.34,No
customer_1049,Male,0,No,Yes,11,No,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,One year,22.37,67.37,741.07,Yes
customer_1050,Male,0,Yes,No,19,No,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,45.46,105.46,2003.74,Yes
customer_1051,Male,1,Yes,Yes,4,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,21.21,66.21,264.84,No
customer_1052,Male,1,No,Yes,36,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,44.14,99.14,3569.04,No
customer_1053,Female,1,No,Yes,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,21.66,99.99,3699.63,No
customer_1054,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,92.34,143.99,1151.92,Yes
customer_1055,Male,1,No,No,52,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,135.74,195.74,10178.48,No
customer_1056,Male,1,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,119.08,186.06,8000.58,No
customer_1057,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,31.46,723.58,No
customer_1058,Male,0,Yes,No,29,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,59.48,126.92,3680.68,No
customer_1059,Male,0,Yes,Yes,58,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1160,No
customer_1060,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Two year,60.83,108.74,1413.62,No
customer_1061,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,57.74,136.85,1094.8,No
customer_1062,Female,1,No,No,39,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,25.08,75.08,2928.12,No
customer_1063,Male,0,Yes,Yes,65,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,37.52,72.52,4713.8,No
customer_1064,Male,0,Yes,No,24,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,28.03,79.16,1899.84,No
customer_1065,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.78,2792.16,No
customer_1066,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Two year,102.74,172.15,3615.15,No
customer_1067,Female,1,Yes,Yes,3,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,50.75,132.89,398.67,No
customer_1068,Male,0,Yes,No,25,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,500,No
customer_1069,Male,1,No,No,57,No,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,45.48,90.48,5157.36,No
customer_1070,Female,1,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,128.13,175.63,4917.64,No
customer_1071,Male,1,No,No,36,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,113.23,133.23,4796.28,No
customer_1072,Male,0,Yes,Yes,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.27,2571.63,No
customer_1073,Female,1,No,Yes,17,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,92.97,122.97,2090.49,Yes
customer_1074,Male,1,No,Yes,41,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,820,No
customer_1075,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,85.3,150.91,6036.4,No
customer_1076,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,26.02,82.17,3040.29,Yes
customer_1077,Female,1,No,No,33,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,69.48,152.67,5038.11,No
customer_1078,Female,1,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,26.82,83.54,1336.64,No
customer_1079,Female,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,36.88,1327.68,No
customer_1080,Male,1,Yes,Yes,24,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,One year,136.93,207.78,4986.72,No
customer_1081,Male,1,No,Yes,26,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,99.17,139.17,3618.42,Yes
customer_1082,Male,1,No,No,56,No,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,33.32,68.32,3825.92,Yes
customer_1083,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,90.01,141.07,4232.1,No
customer_1084,Female,1,No,Yes,5,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,133.07,173.07,865.35,Yes
customer_1085,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,51.16,126.35,4927.65,Yes
customer_1086,Female,0,Yes,No,11,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,56.72,121.72,1338.92,Yes
customer_1087,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,37.74,1962.48,No
customer_1088,Male,1,Yes,No,70,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,100.61,159.13,11139.1,No
